"word","AW_POS","pep_id","searchname","PEP_POS","score","word_count","pos_percent","title","publishedat","polarity","art_id","url","category","author","shares"
betrug,311,51,Ulrich Giezendanner,265,46,577,46,Hochseeaffäre: Chef der Finanzkontrolle widerspricht Bundesanwalt | St.Galler Tagblatt,"2018-10-03T04:08:00Z",0.0346590914,8638,https://www.tagblatt.ch/schweiz/hochseeaffaere-chef-der-finanzkontrolle-widerspricht-bundesanwalt-ld.1058496,news/Politics,Henry Habegger,{}
betrug,196,51,Ulrich Giezendanner,168,28,577,29,Hochseeaffäre: Chef der Finanzkontrolle widerspricht Bundesanwalt | St.Galler Tagblatt,"2018-10-03T04:08:00Z",0.0346590914,8638,https://www.tagblatt.ch/schweiz/hochseeaffaere-chef-der-finanzkontrolle-widerspricht-bundesanwalt-ld.1058496,news/Politics,Henry Habegger,{}
steuerhinterziehung,695,153,Pierre Maudet,693,2,950,73,Sie halten zu Maudet - bis zum Ende,"2018-12-09T22:57:00Z",-0.0227366257,8748,https://www.derbund.ch/schweiz/standard/Sie-halten-zu-Maudet--bis-zum-Ende/story/31333560,news/Politics,Das Einzige,{}
steuerhinterziehung,182,153,Pierre Maudet,177,5,950,19,Sie halten zu Maudet - bis zum Ende,"2018-12-09T22:57:00Z",-0.0227366257,8748,https://www.derbund.ch/schweiz/standard/Sie-halten-zu-Maudet--bis-zum-Ende/story/31333560,news/Politics,Das Einzige,{}
korruption,697,153,Pierre Maudet,693,4,950,73,Sie halten zu Maudet - bis zum Ende,"2018-12-09T22:57:00Z",-0.0227366257,8748,https://www.derbund.ch/schweiz/standard/Sie-halten-zu-Maudet--bis-zum-Ende/story/31333560,news/Politics,Das Einzige,{}
vorteilsnahme,294,153,Pierre Maudet,252,42,687,37,"90'000 Franken Rente auf Lebenszeit: Will Maudet deshalb nicht gehen?","2018-11-29T12:58:00Z",-0.0803459138,8768,https://www.watson.ch/!742380441,news/Business,Peter Blunschi,"{""facebook"": 14}"
beeinflussung,176,71,Alfred Heer,138,38,690,20,Bern verschenkt Velo-Abos an Parlamentarier - Blick,"2018-09-15T05:12:00Z",0.230555549,8821,https://www.blick.ch/news/politik/berns-stapi-verschenkt-velo-abos-an-parlamentarier-svp-heer-ist-genervt-das-ist-voellig-daneben-id8853644.html,,Cinzia Venafro,"{""facebook"": 72}"
geldwäscherei,336,166,Jean-Claude Bastos,330,6,462,71,SBB-Präsidentin gerät unter Druck ,"2018-09-03T00:17:00Z",-0.201562494,8827,https://www.berneroberlaender.ch/sonntagszeitung/standard/SBBPraesidentin-geraet-unter-Druck-/story/24115327,,,{}
betrug,256,63,Jürg Grossen,170,86,1216,14,Riskanter Klimaschutz im Ausland,"2018-11-29T23:49:00Z",0.0733766258,8855,https://www.derbund.ch/wissen/natur/Riskanter-Klimaschutz-im-Ausland/story/12552149,news/Business,Panos Pictures,{}
betrug,1001,15,Claude Béglé,881,120,2017,44,Post prüft Klage gegen Verantwortliche der Postauto-Affäre | Luzerner Zeitung,"2019-02-04T04:05:00Z",0.122859746,4060,https://www.luzernerzeitung.ch/schweiz/post-prueft-klage-gegen-verantwortliche-der-postauto-affaere-ld.1090717,news/Politics,Patrik Müller,{}
betrug,625,15,Claude Béglé,500,125,1500,33,"Präsident Urs Schwaller: ""Die Post hat trotz aller Wirren stets funktioniert""","2019-02-04T03:02:00Z",0.154166669,4061,https://www.aargauerzeitung.ch/wirtschaft/praesident-urs-schwaller-die-post-hat-trotz-aller-wirren-stets-funktioniert-134041534,news/Business,Patrik Müller,{}
betrug,1179,84,Roger Köppel,1176,3,1213,97,"Nach Fälschungsskandal: ""Weltwoche"" prüft Relotius-Texte","2018-12-23T10:37:00Z",-0.0199530516,9229,https://www.tagesanzeiger.ch/sonntagszeitung/standard/Nach-Faelschungsskandal-Weltwoche-prueft-RelotiusTexte/story/31559390,news/Arts_and_Entertainment,Philipp Loser,{}
betrug,151,84,Roger Köppel,139,12,1213,11,"Nach Fälschungsskandal: ""Weltwoche"" prüft Relotius-Texte","2018-12-23T10:37:00Z",-0.0199530516,9229,https://www.tagesanzeiger.ch/sonntagszeitung/standard/Nach-Faelschungsskandal-Weltwoche-prueft-RelotiusTexte/story/31559390,news/Arts_and_Entertainment,Philipp Loser,{}
vorteilsnahme,422,59,Petra Gössi,243,179,559,43,Reines Frauenticket? Das sagt FDP-Chefin Gössi über die Nachfolge von Schneider-Ammann,"2018-09-26T14:41:00Z",0.284782618,7993,https://www.watson.ch/!431313098,news/Politics,,{}
korruption,194,71,Alfred Heer,189,5,403,47,Alfred Heer kandidiert als SVP-Fraktionschef,"2017-11-01T04:04:00Z",0.0583333336,9502,https://bazonline.ch/schweiz/standard/Salzmann-will-SVPFraktion-uebernehmen/story/18528818,news/Politics,,{}
beeinflussung,613,116,Lukas Reimann,552,61,782,71,Die Schweizer Parteifinanzen in der Dunkelkammer | NZZ,"2017-10-10T03:38:00Z",0.0413043462,9617,https://www.nzz.ch/schweiz/die-schweizer-parteifinanzen-in-der-dunkelkammer-ld.1320991,news/Politics,Christina Neuhaus,"{""facebook"": 291, ""linkedIn"": 20}"
betrug,915,39,Marcel Dobler,499,416,1119,45,E-Voting: Unsicheres System und Maulkorb für Kritiker,"2017-10-14T21:31:00Z",0.0212643687,9932,https://www.tagesanzeiger.ch/sonntagszeitung/evoting-unsicheres-system-und-maulkorb-fuer-kritiker/story/15061893,news/Business,,{}
korruption,103,71,Alfred Heer,72,31,597,12,FDP-Ständerat schiesst Alfred Heer ab,"2017-10-10T09:07:00Z",0.0671428591,10044,https://bazonline.ch/schweiz/standard/FDPStaenderat-schiesst-Alfred-Heer-ab/story/10567907,news/Politics,,{}
korruption,62,71,Alfred Heer,6,56,597,1,FDP-Ständerat schiesst Alfred Heer ab,"2017-10-10T09:07:00Z",0.0671428591,10044,https://bazonline.ch/schweiz/standard/FDPStaenderat-schiesst-Alfred-Heer-ab/story/10567907,news/Politics,,{}
betrug,343,110,Bruno Pezzatti,249,94,745,33,Warum die Altersvorsorge eine Baustelle ist und bleibt,"2017-08-21T21:48:00Z",0.0850000009,10520,http://www.bilanz.ch/people/warum-die-altersvorsorge-eine-baustelle-ist-und-bleibt-920248,news/Business,,"{""facebook"": 6}"
bestechung,608,157,Christian Miesch,599,9,1645,36,Spesenaffären und Korruptionsskandale in der Westschweiz: Zufall oder System? | Luzerner Zeitung,"2018-11-15T04:13:00Z",0.0483830832,7938,https://www.luzernerzeitung.ch/schweiz/moral-und-ethik-kommen-verspatet-ld.1070065,news/Politics,Daniel Fuchs,{}
geldwäscherei,338,79,Beat Jans,113,225,502,23,Nationalrat hält an Gegenvorschlag zu Bankgeheimnis-Initiative fest,"2017-09-13T09:29:00Z",0.112499997,10628,https://www.aargauerzeitung.ch/wirtschaft/nationalrat-haelt-an-gegenvorschlag-zu-bankgeheimnis-initiative-fest-131707250,news/Politics,Martin Ruetschi,{}
steuerhinterziehung,168,79,Beat Jans,113,55,502,23,Nationalrat hält an Gegenvorschlag zu Bankgeheimnis-Initiative fest,"2017-09-13T09:29:00Z",0.112499997,10628,https://www.aargauerzeitung.ch/wirtschaft/nationalrat-haelt-an-gegenvorschlag-zu-bankgeheimnis-initiative-fest-131707250,news/Politics,Martin Ruetschi,{}
beeinflussung,415,140,Mauro Tuena,210,205,562,37,"""Die Täter-Nationalität ist relevante Information""","2017-11-07T19:38:00Z",0.00100000005,10816,http://www.20min.ch/schweiz/news/story/22291282,news/Politics,,{}
unterschlagung,562,140,Mauro Tuena,210,352,562,37,"""Die Täter-Nationalität ist relevante Information""","2017-11-07T19:38:00Z",0.00100000005,10816,http://www.20min.ch/schweiz/news/story/22291282,news/Politics,,{}
steuerhinterziehung,390,95,Mattea Meyer,375,15,427,88,"Mattea Meyer (SP) will alles über sie wissen: Steuersünder, aufgepasst! - Blick","2017-12-12T10:21:00Z",-0.0648809522,10830,https://www.blick.ch/news/politik/mattea-meyer-sp-will-alles-ueber-sie-wissen-steuersuender-aufgepasst-id7716062.html,news/Politics,Ruedi Studer,"{""facebook"": 173}"
steuerhinterziehung,339,95,Mattea Meyer,245,94,427,57,"Mattea Meyer (SP) will alles über sie wissen: Steuersünder, aufgepasst! - Blick","2017-12-12T10:21:00Z",-0.0648809522,10830,https://www.blick.ch/news/politik/mattea-meyer-sp-will-alles-ueber-sie-wissen-steuersuender-aufgepasst-id7716062.html,news/Politics,Ruedi Studer,"{""facebook"": 173}"
steuerhinterziehung,236,95,Mattea Meyer,188,48,427,44,"Mattea Meyer (SP) will alles über sie wissen: Steuersünder, aufgepasst! - Blick","2017-12-12T10:21:00Z",-0.0648809522,10830,https://www.blick.ch/news/politik/mattea-meyer-sp-will-alles-ueber-sie-wissen-steuersuender-aufgepasst-id7716062.html,news/Politics,Ruedi Studer,"{""facebook"": 173}"
steuerhinterziehung,89,95,Mattea Meyer,79,10,427,19,"Mattea Meyer (SP) will alles über sie wissen: Steuersünder, aufgepasst! - Blick","2017-12-12T10:21:00Z",-0.0648809522,10830,https://www.blick.ch/news/politik/mattea-meyer-sp-will-alles-ueber-sie-wissen-steuersuender-aufgepasst-id7716062.html,news/Politics,Ruedi Studer,"{""facebook"": 173}"
steuerhinterziehung,604,97,Leo Müller,530,74,601,88,Sterbehilfe für eine Volksinitiative | NZZ,"2017-12-07T20:45:00Z",-0.0484848469,10842,https://www.nzz.ch/schweiz/sterbehilfe-fuer-eine-volksinitiative-ld.1337154,news/Politics,Hansueli Schöchli,{}
vorteilsnahme,14,153,Pierre Maudet,5,9,515,1,Affäre Maudet: Darum klammert sich Maudet an sein Amt,"2019-01-19T18:29:00Z",0.106410258,4240,https://www.20min.ch/schweiz/news/story/Darum-klammert-sich-Maudet-an-sein-Amt-19114091,news/Business,,"{""facebook"": 11}"
betrug,498,69,Barbara Gysi,289,209,606,48,Wo die staatlichen Milliarden hinfliessen,"2019-02-06T18:26:00Z",0.190909088,4315,https://www.derbund.ch/schweiz/Wo-die-staatlichen-Milliarden-hinfliessen/story/19299139,news/Business,Dieter Bachmann,{}
betrug,311,69,Barbara Gysi,289,22,606,48,Wo die staatlichen Milliarden hinfliessen,"2019-02-06T18:26:00Z",0.190909088,4315,https://www.derbund.ch/schweiz/Wo-die-staatlichen-Milliarden-hinfliessen/story/19299139,news/Business,Dieter Bachmann,{}
betrug,190,78,Christian Imark,186,4,606,31,Wo die staatlichen Milliarden hinfliessen,"2019-02-06T18:26:00Z",0.190909088,4315,https://www.derbund.ch/schweiz/Wo-die-staatlichen-Milliarden-hinfliessen/story/19299139,news/Business,Dieter Bachmann,{}
vorteilsnahme,525,153,Pierre Maudet,515,10,583,88,GV der FDP Genf - Genfer FDP-Basis spricht Maudet Vertrauen aus,"2019-01-15T22:08:00Z",-0.00384615385,4495,https://www.srf.ch/news/schweiz/gv-der-fdp-genf-genfer-fdp-basis-spricht-maudet-vertrauen-aus,news/Politics,hesa,"{""facebook"": 10}"
beeinflussung,447,100,Felix Müri,298,149,557,54,Nach der Affäre Maudet: Jetzt sollen alle Parlamentarier-Reisli ans Licht,"2019-01-13T08:01:00Z",0.340432107,4505,https://www.aargauerzeitung.ch/schweiz/nach-der-affaere-maudet-jetzt-sollen-alle-parlamentarier-reisli-ans-licht-133952825,news/Business,Eva Novak,{}
vorteilsnahme,452,100,Felix Müri,298,154,557,54,Nach der Affäre Maudet: Jetzt sollen alle Parlamentarier-Reisli ans Licht,"2019-01-13T08:01:00Z",0.340432107,4505,https://www.aargauerzeitung.ch/schweiz/nach-der-affaere-maudet-jetzt-sollen-alle-parlamentarier-reisli-ans-licht-133952825,news/Business,Eva Novak,{}
vorteilsnahme,369,100,Felix Müri,298,71,557,54,Nach der Affäre Maudet: Jetzt sollen alle Parlamentarier-Reisli ans Licht,"2019-01-13T08:01:00Z",0.340432107,4505,https://www.aargauerzeitung.ch/schweiz/nach-der-affaere-maudet-jetzt-sollen-alle-parlamentarier-reisli-ans-licht-133952825,news/Business,Eva Novak,{}
beeinflussung,581,100,Felix Müri,432,149,683,63,Alle Parlamentarier-Reisli sollen ans Licht | St.Galler Tagblatt,"2019-01-13T04:14:00Z",0.275000006,4506,https://www.tagblatt.ch/schweiz/alle-parlamentarier-reisli-sollen-ans-licht-ld.1084723,news/Business,Eva Novak,{}
vorteilsnahme,586,100,Felix Müri,432,154,683,63,Alle Parlamentarier-Reisli sollen ans Licht | St.Galler Tagblatt,"2019-01-13T04:14:00Z",0.275000006,4506,https://www.tagblatt.ch/schweiz/alle-parlamentarier-reisli-sollen-ans-licht-ld.1084723,news/Business,Eva Novak,{}
vorteilsnahme,503,100,Felix Müri,432,71,683,63,Alle Parlamentarier-Reisli sollen ans Licht | St.Galler Tagblatt,"2019-01-13T04:14:00Z",0.275000006,4506,https://www.tagblatt.ch/schweiz/alle-parlamentarier-reisli-sollen-ans-licht-ld.1084723,news/Business,Eva Novak,{}
geldwäscherei,131,166,Jean-Claude Bastos,113,18,384,29,Behörden durchsuchen Hauptsitz von Bastos-Firma in Zug | Luzerner Zeitung,"2018-05-17T17:51:00Z",0.0222222228,7512,https://www.luzernerzeitung.ch/wirtschaft/behoerden-durchsuchen-hauptsitz-von-bastos-firma-in-zug-ld.1021360,,,{}
korruption,174,169,Eduard Lintner,153,21,464,33,"""Verdacht"" auf Korruption im Europarat durch Aserbaidschan","2018-04-22T21:23:00Z",-0.100833334,7537,https://www.sn.at/politik/weltpolitik/verdacht-auf-korruption-im-europarat-durch-aserbaidschan-27037753,,,{}
geldwäsche,176,169,Eduard Lintner,153,23,464,33,"""Verdacht"" auf Korruption im Europarat durch Aserbaidschan","2018-04-22T21:23:00Z",-0.100833334,7537,https://www.sn.at/politik/weltpolitik/verdacht-auf-korruption-im-europarat-durch-aserbaidschan-27037753,,,{}
schmiergelder,602,170,Luca Volontè,590,12,677,87,"Dreck im ""aserbaidschanischen Waschsalon"" | Europa | DW | 23.04.2018","2018-04-23T09:02:00Z",-0.0982142836,7523,http://www.dw.com/de/dreck-im-aserbaidschanischen-waschsalon/a-40401827,,,"{""facebook"": 4}"
geldwäsche,126,169,Eduard Lintner,81,45,677,12,"Dreck im ""aserbaidschanischen Waschsalon"" | Europa | DW | 23.04.2018","2018-04-23T09:02:00Z",-0.0982142836,7523,http://www.dw.com/de/dreck-im-aserbaidschanischen-waschsalon/a-40401827,,,"{""facebook"": 4}"
geldwäscherei,97,166,Jean-Claude Bastos,46,51,393,12,Bundespolizei durchsucht Büros von Angola-Financier Bastos - Blick,"2018-05-17T12:12:00Z",0.0299999993,7515,https://www.blick.ch/news/wirtschaft/verdacht-auf-geldwaescherei-bundesanwaltschaft-durchsucht-bueros-von-angola-financier-bastos-id8389084.html,,,{}
beeinflussung,416,169,Eduard Lintner,346,70,659,53,"Aserbaidschan : Untersuchung bestätigt ""korrupte Aktivitäten"" im Europarat","2018-04-22T20:31:00Z",-0.0486111119,7525,http://www.zeit.de/politik/ausland/2018-04/aserbaidschan-europarat-bestechung-korruption-untersuchung,,,{}
korruption,536,169,Eduard Lintner,346,190,659,53,"Aserbaidschan : Untersuchung bestätigt ""korrupte Aktivitäten"" im Europarat","2018-04-22T20:31:00Z",-0.0486111119,7525,http://www.zeit.de/politik/ausland/2018-04/aserbaidschan-europarat-bestechung-korruption-untersuchung,,,{}
korruption,453,169,Eduard Lintner,346,107,659,53,"Aserbaidschan : Untersuchung bestätigt ""korrupte Aktivitäten"" im Europarat","2018-04-22T20:31:00Z",-0.0486111119,7525,http://www.zeit.de/politik/ausland/2018-04/aserbaidschan-europarat-bestechung-korruption-untersuchung,,,{}
korruption,311,169,Eduard Lintner,262,49,659,40,"Aserbaidschan : Untersuchung bestätigt ""korrupte Aktivitäten"" im Europarat","2018-04-22T20:31:00Z",-0.0486111119,7525,http://www.zeit.de/politik/ausland/2018-04/aserbaidschan-europarat-bestechung-korruption-untersuchung,,,{}
geldwäsche,313,169,Eduard Lintner,262,51,659,40,"Aserbaidschan : Untersuchung bestätigt ""korrupte Aktivitäten"" im Europarat","2018-04-22T20:31:00Z",-0.0486111119,7525,http://www.zeit.de/politik/ausland/2018-04/aserbaidschan-europarat-bestechung-korruption-untersuchung,,,{}
vorteilsnahme,229,153,Pierre Maudet,219,10,270,81,"Das schreibt Maudet in seiner letzten ""Blick""-Kolumne","2019-01-30T16:24:00Z",-0.166666672,4807,https://www.tagesanzeiger.ch/schweiz/standard/Das-schreibt-Maudet-in-seiner-letzten-BlickKolumne/story/27117413,,Philippe Reichen,{}
vorteilsnahme,229,153,Pierre Maudet,219,10,270,81,"Das schreibt Maudet in seiner letzten ""Blick""-Kolumne","2019-01-30T16:20:00Z",-0.166666672,4808,https://www.derbund.ch/schweiz/standard/Das-schreibt-Maudet-in-seiner-letzten-BlickKolumne/story/27117413,,Philippe Reichen,{}
vorteilsnahme,229,153,Pierre Maudet,219,10,270,81,"Das schreibt Maudet in seiner letzten ""Blick""-Kolumne","2019-01-30T16:19:00Z",-0.166666672,4809,https://bazonline.ch/schweiz/standard/Das-schreibt-Maudet-in-seiner-letzten-BlickKolumne/story/27117413,,,{}
waffenhandel,256,126,Werner Salzmann,232,24,714,32,Auf Kollisionskurs mit der EU,"2018-05-30T17:39:00Z",0.0361111127,6752,https://www.derbund.ch/schweiz/Auf-Kollisionskurs-mit-der-EU/story/21271896,news/Politics,Peter Klaunzer,{}
steuerhinterziehung,284,166,Jean-Claude Bastos,162,122,320,51,"Ruth Metzler verlässt nach ""Paradise Papers"" die Quantum-Gruppe | NZZ","2018-02-13T08:43:00Z",-0.221052632,7517,https://www.nzz.ch/wirtschaft/ruth-metzler-verlaesst-nach-paradise-papers-die-quantum-gruppe-ld.1327165,,,{}
geldwäscherei,563,30,Martin Candinas,370,193,842,44,"""Abstimmungs-Arena""  - ""All in"" im Poker um das Geldspielgesetz","2018-05-25T23:07:00Z",-0.0829999968,4977,https://www.srf.ch/news/schweiz/abstimmungen/abstimmungen/geldspielgesetz/abstimmungs-arena-all-in-im-poker-um-das-geldspielgesetz,,,"{""facebook"": 28}"
betrug,561,30,Martin Candinas,370,191,842,44,"""Abstimmungs-Arena""  - ""All in"" im Poker um das Geldspielgesetz","2018-05-25T23:07:00Z",-0.0829999968,4977,https://www.srf.ch/news/schweiz/abstimmungen/abstimmungen/geldspielgesetz/abstimmungs-arena-all-in-im-poker-um-das-geldspielgesetz,,,"{""facebook"": 28}"
wahlbetrug,382,171,Nicolás Maduro,350,32,479,73,Nach Tweet zum Wahlsieg in Venezuela: Grüne üben Kritik an Linken-Politikerin Hänsel | MZ.de,"2018-06-09T19:14:00Z",-0.165104166,7545,https://www.mz-web.de/politik/nach-tweet-zum-wahlsieg-in-venezuela-gruene-ueben-kritik-an-linken-politikerin-haensel-30506622,news/Politics,Markus Decker,{}
wahlbetrug,135,171,Nicolás Maduro,43,92,479,9,Nach Tweet zum Wahlsieg in Venezuela: Grüne üben Kritik an Linken-Politikerin Hänsel | MZ.de,"2018-06-09T19:14:00Z",-0.165104166,7545,https://www.mz-web.de/politik/nach-tweet-zum-wahlsieg-in-venezuela-gruene-ueben-kritik-an-linken-politikerin-haensel-30506622,news/Politics,Markus Decker,{}
korruption,468,5,Céline Amaudruz,79,389,491,16,Parlamentarier lassen sich im Tessin verwöhnen,"2018-05-31T21:49:00Z",0.100000001,5059,https://www.derbund.ch/schweiz/standard/Parlamentarier-lassen-sich-im-Tessin-verwoehnen/story/13743974,news/Arts_and_Entertainment,,{}
korruption,383,5,Céline Amaudruz,84,299,542,15,Mit der Lotto-Lobby gratis im VIP-Heli über Zermatt,"2018-05-17T19:55:00Z",0.139062494,5060,https://www.derbund.ch/schweiz/standard/Mit-der-LottoLobby-gratis-im-VIPHeli-ueber-Zermatt/story/27115846,news/Politics,Olivier Maire,{}
korruption,744,133,Carlo Sommaruga,567,177,894,63,Ueli Maurers Bundeskasse profitiert von Korruptionsgeldern,"2018-02-24T22:12:00Z",0.0239393935,7098,https://www.bernerzeitung.ch/sonntagszeitung/standard/Ueli-Maurers-Bundeskasse-profitiert-von-Korruptionsgeldern/story/15711383,news/Business,,{}
betrug,257,8,Adrian Amstutz,105,152,525,20,Härtefallklausel oft angewendet | NZZ,"2018-06-04T20:07:00Z",0.00324074063,5134,https://www.nzz.ch/schweiz/haertefallklausel-oft-angewendet-ld.1391663,news/Politics,Christof Forster,"{""facebook"": 10}"
geldwäscherei,286,142,Karl Vogler,201,85,559,36,"""Geldspiel-Haie schaden Kultur, Sport und AHV"" | NZZ","2018-04-26T18:15:00Z",0.0227777772,5153,https://www.nzz.ch/schweiz/illegale-geldspiel-haie-schaden-kultur-sport-und-ahv-ld.1381090,news/Business,Erich Aschwanden,{}
geldwäscherei,421,8,Adrian Amstutz,188,233,628,30,Parlamentarier von links bis rechts kämpfen für das Geldspielgesetz,"2018-04-26T15:59:00Z",-0.00319148926,5154,https://www.cash.ch/news/parlamentarier-von-links-bis-rechts-kaempfen-fuer-das-geldspielgesetz-1167957,news/Business,,{}
geldwäscherei,401,8,Adrian Amstutz,188,213,628,30,Parlamentarier von links bis rechts kämpfen für das Geldspielgesetz,"2018-04-26T15:59:00Z",-0.00319148926,5154,https://www.cash.ch/news/parlamentarier-von-links-bis-rechts-kaempfen-fuer-das-geldspielgesetz-1167957,news/Business,,{}
betrug,399,8,Adrian Amstutz,188,211,628,30,Parlamentarier von links bis rechts kämpfen für das Geldspielgesetz,"2018-04-26T15:59:00Z",-0.00319148926,5154,https://www.cash.ch/news/parlamentarier-von-links-bis-rechts-kaempfen-fuer-das-geldspielgesetz-1167957,news/Business,,{}
wahlbetrug,188,171,Nicolás Maduro,133,55,456,29,Amerikanische Staaten watschen Maduro ab,"2018-05-21T15:04:00Z",-0.107692309,7549,http://www.dw.com/de/14-amerikanische-staaten-watschen-venezuelas-staatschef-maduro-ab/a-43868909,news/Politics,Nicolás Maduro,"{""facebook"": 3}"
veruntreuung,333,10,Jacqueline Badran,298,35,434,69,"""Die SBB baut Wohnungen nur für Manager""","2018-06-14T06:20:00Z",0.0500000007,5198,http://www.20min.ch/schweiz/news/story/-Die-SBB-baut-Wohnungen-nur-fuer-Manager--18267875,news/Politics,,"{""facebook"": 31}"
veruntreuung,69,10,Jacqueline Badran,66,3,304,22,"SBB verkaufen Immobilien für 1,5 Milliarden Franken","2018-03-25T11:41:00Z",-0.0187500007,5223,https://www.tagesanzeiger.ch/wirtschaft/unternehmen-und-konjunktur/SBB-verkaufen-Immobilien-fuer-15-Milliarden-Franken/story/18805267,news/Politics,,{}
veruntreuung,125,10,Jacqueline Badran,112,13,168,67,CEO Andreas Meyer - Die Immobilien-Verkäufe der SBB,"2018-03-25T09:29:00Z",0,5224,https://www.cash.ch/news/top-news/ceo-andreas-meyer-die-immobilien-verkaeufe-der-sbb-1158198,news/Business,,{}
veruntreuung,291,10,Jacqueline Badran,287,4,734,39,"SBB verkauften Immobilien im Wert von 1,5 Milliarden | Blick am Abend","2018-03-25T08:28:00Z",0.0307692308,5225,https://www.blickamabend.ch/news/ceo-meyer-hat-immobilien-im-wert-von-1-5-milliarden-franken-abgestossen-so-verkaufen-die-sbb-unser-land-id8162401.html,news/Business,Thomas Schlittler,{}
geldwäscherei,484,10,Jacqueline Badran,104,380,1212,9,"Grundstückverkäufe der SBB, Hooligan-Vorfälle und Jagd nach Goldschatz in den Sonntagszeitungen","2018-03-25T04:28:00Z",-0.061999999,5226,https://www.aargauerzeitung.ch/wirtschaft/grundstueckverkaeufe-der-sbb-hooligan-vorfaelle-und-jagd-nach-goldschatz-in-den-sonntagszeitungen-132360913,news/Business,Lukas Lehmann,{}
veruntreuung,117,10,Jacqueline Badran,104,13,1212,9,"Grundstückverkäufe der SBB, Hooligan-Vorfälle und Jagd nach Goldschatz in den Sonntagszeitungen","2018-03-25T04:28:00Z",-0.061999999,5226,https://www.aargauerzeitung.ch/wirtschaft/grundstueckverkaeufe-der-sbb-hooligan-vorfaelle-und-jagd-nach-goldschatz-in-den-sonntagszeitungen-132360913,news/Business,Lukas Lehmann,{}
veruntreuung,542,10,Jacqueline Badran,529,13,854,62,"Blochers Nazi-Keule, Constantin-Verfahren und ein Goldschatz: Die Sonntags-Storys","2018-03-25T04:04:00Z",-0.0379629619,5227,https://www.watson.ch/!402012629,news/Business,,"{""facebook"": 4}"
geldwäscherei,490,39,Marcel Dobler,272,218,483,56,"72,93 Prozent sagen Ja zum Geldspielgesetz","2018-06-10T19:38:00Z",-0.0500000007,5276,http://www.20min.ch/schweiz/news/story/Geldspielgesetz-17206732,,,"{""facebook"": 56}"
betrug,488,39,Marcel Dobler,272,216,483,56,"72,93 Prozent sagen Ja zum Geldspielgesetz","2018-06-10T19:38:00Z",-0.0500000007,5276,http://www.20min.ch/schweiz/news/story/Geldspielgesetz-17206732,,,"{""facebook"": 56}"
geldwäscherei,2399,21,Toni Brunner,911,1488,2680,34,Valentin Landmann - Ein Anwalt auf politischer Mission | NZZ,"2018-06-26T06:02:00Z",0.079638049,5366,https://www.nzz.ch/gesellschaft/valentin-landmann-ein-anwalt-auf-politischer-mission-ld.1351071,,,"{""facebook"": 247}"
betrug,517,28,Thierry Burkart,447,70,871,51,Postautobschiss: Ex-Finanzchef kritisiert Untersuchungsbericht - Blick,"2018-06-30T10:55:00Z",0.0043209875,5459,https://www.blick.ch/news/politik/ex-post-finanzchef-koradi-kritisiert-untersuchungsbericht-ich-kann-mir-nichts-vorwerfen-id8562030.html,news/Politics,,"{""facebook"": 3}"
betrug,252,28,Thierry Burkart,221,31,370,60,Post-Skandal: Bundesrätin Doris Leuthard zaudert - Blick,"2018-06-14T11:16:00Z",-0.224999994,5473,https://www.blick.ch/news/wirtschaft/in-der-postauto-affaere-werden-manche-verantwortliche-geschont-schwaller-handelt-leuthard-zaudert-id8494095.html,news/Technology,Sven Zaugg,"{""facebook"": 20}"
beeinflussung,305,70,Philipp Hadorn,209,96,507,41,"""Zensur"": Postauto-Bericht wird geschwärzt","2018-05-05T21:09:00Z",-0.0483870953,5491,https://www.derbund.ch/sonntagszeitung/standard/Zensur-PostautoBericht-wird-geschwaerzt/story/26659289,news/Business,Peter Schneider,{}
beeinflussung,389,28,Thierry Burkart,316,73,664,48,Die Jungen setzen sich durch: FDP Aargau lehnt das Geldspielgesetz ab,"2018-04-24T19:53:00Z",0.153999999,5498,https://www.aargauerzeitung.ch/aargau/kanton-aargau/die-jungen-setzen-sich-durch-fdp-aargau-lehnt-das-geldspielgesetz-ab-132477168,news/Politics,Mathias Küng,"{""facebook"": 35}"
geldwäscherei,708,39,Marcel Dobler,140,568,1259,11,"""Die zügeln illegal 250 Millionen ab"" ","2018-05-03T22:44:00Z",0.125154316,5590,https://www.derbund.ch/schweiz/standard/Die-zuegeln-illegal-250-Millionen-ab-/story/13407796,,,{}
geldwäscherei,328,39,Marcel Dobler,140,188,1259,11,"""Die zügeln illegal 250 Millionen ab"" ","2018-05-03T22:44:00Z",0.125154316,5590,https://www.derbund.ch/schweiz/standard/Die-zuegeln-illegal-250-Millionen-ab-/story/13407796,,,{}
betrug,710,39,Marcel Dobler,140,570,1259,11,"""Die zügeln illegal 250 Millionen ab"" ","2018-05-03T22:44:00Z",0.125154316,5590,https://www.derbund.ch/schweiz/standard/Die-zuegeln-illegal-250-Millionen-ab-/story/13407796,,,{}
betrug,329,39,Marcel Dobler,140,189,1259,11,"""Die zügeln illegal 250 Millionen ab"" ","2018-05-03T22:44:00Z",0.125154316,5590,https://www.derbund.ch/schweiz/standard/Die-zuegeln-illegal-250-Millionen-ab-/story/13407796,,,{}
korruption,123,39,Marcel Dobler,40,83,1259,3,"""Die zügeln illegal 250 Millionen ab"" ","2018-05-03T22:44:00Z",0.125154316,5590,https://www.derbund.ch/schweiz/standard/Die-zuegeln-illegal-250-Millionen-ab-/story/13407796,,,{}
